msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population
"Charlotte-Concord-Gastonia, NC-SC",2020-03-28,1,1,1,1,3,3,3,3,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-03-29,1,1,1,1,4,4,4,4,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-03-31,1,1,1,1,4,4,4,4,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-01,0,0,0,0,4,4,4,4,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-02,3,3,3,3,7,7,7,7,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-03,0,0,0,0,7,7,7,7,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-04,2,2,2,2,9,9,9,9,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-05,0,0,0,0,9,9,9,9,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-06,3,3,3,3,12,12,12,12,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-07,1,1,1,1,13,13,13,13,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-08,6,6,6,6,19,19,19,19,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-09,1,1,1,1,20,20,20,20,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-10,0,0,0,0,20,20,20,20,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-11,3,3,3,3,23,23,23,23,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-12,0,0,0,0,23,23,23,23,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-13,1,1,1,1,24,24,24,24,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-14,9,9,9,9,33,33,33,33,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-15,6,6,6,6,39,39,39,39,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-16,7,7,7,7,46,46,46,46,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-17,8,8,8,8,54,54,54,54,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-18,0,0,0,0,54,54,54,54,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-19,5,5,5,5,59,59,59,59,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-20,14,14,14,14,73,73,73,73,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-21,3,3,3,3,76,76,76,76,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-22,2,2,2,2,78,78,78,78,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-23,5,5,5,5,83,83,83,83,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-24,2,2,2,2,85,85,85,85,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-25,4,4,4,4,89,89,89,89,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-26,2,2,2,2,91,91,91,91,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-27,6,6,6,6,97,97,97,97,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-28,2,2,2,2,99,99,99,99,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-29,1,1,1,1,100,100,100,100,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-04-30,7,7,7,7,107,107,107,107,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-01,2,2,2,2,109,109,109,109,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-02,3,3,3,3,112,112,112,112,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-03,2,2,2,2,114,114,114,114,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-04,3,3,3,3,117,117,117,117,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-05,10,10,10,10,127,127,127,127,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-06,6,6,6,6,133,133,133,133,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-07,1,1,1,1,134,134,134,134,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-08,0,0,0,0,134,134,134,134,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-09,5,5,5,5,139,139,139,139,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-10,1,1,1,1,140,140,140,140,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-11,3,3,3,3,143,143,143,143,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-12,1,1,1,1,144,144,144,144,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-13,1,1,1,1,145,145,145,145,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-14,2,2,2,2,147,147,147,147,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-15,1,1,1,1,148,148,148,148,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-16,0,0,0,0,148,148,148,148,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-17,3,3,3,3,151,151,151,151,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-18,0,0,0,0,151,151,151,151,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-19,0,0,0,0,151,151,151,151,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-20,6,6,6,6,157,157,157,157,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-21,0,0,0,0,157,157,157,157,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-22,4,4,4,4,161,161,161,161,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-23,1,1,1,1,162,162,162,162,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-24,0,0,0,0,162,162,162,162,2636883
"Charlotte-Concord-Gastonia, NC-SC",2020-05-25,0,0,0,0,162,162,162,162,2636883
