state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population
New York,2020-05-03,NA,2,0,366.09999999999854,NA,13343,11386.95,25239.099999999984,19453561
New York,2020-05-04,NA,1,0,322,NA,13345,11386.95,25703.449999999993,19453561
North Carolina,2020-03-28,1,NA,NA,NA,4,NA,NA,NA,10488084
North Carolina,2020-03-29,2,NA,NA,NA,6,NA,NA,NA,10488084
North Carolina,2020-03-30,0,NA,NA,NA,6,NA,NA,NA,10488084
North Carolina,2020-03-31,4,NA,NA,NA,10,NA,NA,NA,10488084
North Carolina,2020-04-01,1,NA,NA,NA,11,NA,NA,NA,10488084
North Carolina,2020-04-02,6,NA,NA,NA,17,NA,NA,NA,10488084
North Carolina,2020-04-03,6,NA,NA,NA,23,NA,NA,NA,10488084
North Carolina,2020-04-04,7,NA,NA,NA,30,NA,NA,NA,10488084
North Carolina,2020-04-05,7,NA,NA,NA,37,NA,NA,NA,10488084
North Carolina,2020-04-06,5,NA,NA,NA,42,NA,NA,NA,10488084
North Carolina,2020-04-07,8,NA,NA,NA,50,NA,NA,NA,10488084
North Carolina,2020-04-08,11,NA,NA,NA,61,NA,NA,NA,10488084
North Carolina,2020-04-09,13,NA,NA,NA,74,NA,NA,NA,10488084
North Carolina,2020-04-10,4,NA,NA,NA,78,NA,NA,NA,10488084
North Carolina,2020-04-11,8,NA,NA,NA,86,NA,NA,NA,10488084
North Carolina,2020-04-12,0,NA,NA,NA,86,NA,NA,NA,10488084
North Carolina,2020-04-13,5,NA,NA,NA,91,NA,NA,NA,10488084
North Carolina,2020-04-14,NA,7,1,17,NA,95,89,105,10488084
North Carolina,2020-04-15,NA,7,1,17,NA,102,93,117,10488084
North Carolina,2020-04-16,NA,7,1,17,NA,109,97,129,10488084
North Carolina,2020-04-17,NA,7,1,17,NA,116,101,141,10488084
North Carolina,2020-04-18,NA,7,1,18,NA,124,105,154,10488084
North Carolina,2020-04-19,NA,7,1,18,NA,131,109,168,10488084
North Carolina,2020-04-20,NA,7,1,19,NA,139,113,181,10488084
North Carolina,2020-04-21,NA,7,1,21,NA,147,118,197,10488084
North Carolina,2020-04-22,NA,8,1,22,NA,155,122,213,10488084
North Carolina,2020-04-23,NA,8,1,24,NA,164,126,231,10488084
North Carolina,2020-04-24,NA,8,2,25,NA,173,130,251,10488084
North Carolina,2020-04-25,NA,9,2,28,NA,183,135,274,10488084
North Carolina,2020-04-26,NA,9,2,32,NA,193,139,299,10488084
North Carolina,2020-04-27,NA,9,1,35,NA,203,143,328,10488084
North Carolina,2020-04-28,NA,10,1,40,NA,215,147,360,10488084
North Carolina,2020-04-29,NA,10,1,44,NA,227,151,397,10488084
North Carolina,2020-04-30,NA,11,1,52,NA,239,155,439,10488084
North Carolina,2020-05-01,NA,11,1,61,NA,252,159,493.0499999999993,10488084
North Carolina,2020-05-02,NA,11,1,74,NA,265,162,552,10488084
North Carolina,2020-05-03,NA,11,1,89,NA,279,165,628.0499999999993,10488084
North Carolina,2020-05-04,NA,12,1,103,NA,294,168,724.0999999999985,10488084
North Dakota,2020-03-27,1,NA,NA,NA,1,NA,NA,NA,762062
North Dakota,2020-03-28,0,NA,NA,NA,1,NA,NA,NA,762062
North Dakota,2020-03-29,0,NA,NA,NA,1,NA,NA,NA,762062
North Dakota,2020-03-30,2,NA,NA,NA,3,NA,NA,NA,762062
North Dakota,2020-03-31,0,NA,NA,NA,3,NA,NA,NA,762062
North Dakota,2020-04-01,0,NA,NA,NA,3,NA,NA,NA,762062
North Dakota,2020-04-02,0,NA,NA,NA,3,NA,NA,NA,762062
North Dakota,2020-04-03,0,NA,NA,NA,3,NA,NA,NA,762062
North Dakota,2020-04-04,0,NA,NA,NA,3,NA,NA,NA,762062
North Dakota,2020-04-05,0,NA,NA,NA,3,NA,NA,NA,762062
North Dakota,2020-04-06,0,NA,NA,NA,3,NA,NA,NA,762062
North Dakota,2020-04-07,1,NA,NA,NA,4,NA,NA,NA,762062
North Dakota,2020-04-08,0,NA,NA,NA,4,NA,NA,NA,762062
North Dakota,2020-04-09,1,NA,NA,NA,5,NA,NA,NA,762062
North Dakota,2020-04-10,2,NA,NA,NA,7,NA,NA,NA,762062
North Dakota,2020-04-11,0,NA,NA,NA,7,NA,NA,NA,762062
North Dakota,2020-04-12,1,NA,NA,NA,8,NA,NA,NA,762062
North Dakota,2020-04-13,1,NA,NA,NA,9,NA,NA,NA,762062
North Dakota,2020-04-14,NA,1,0,3,NA,10,9,12,762062
North Dakota,2020-04-15,NA,1,0,3,NA,10,9,14,762062
North Dakota,2020-04-16,NA,1,0,3,NA,11,9,15,762062
North Dakota,2020-04-17,NA,1,0,3,NA,12,9,17,762062
North Dakota,2020-04-18,NA,1,0,3,NA,13,10,19,762062
North Dakota,2020-04-19,NA,1,0,3,NA,14,10,21,762062
North Dakota,2020-04-20,NA,1,0,3,NA,14,10,23,762062
North Dakota,2020-04-21,NA,1,0,4,NA,15,10,25,762062
North Dakota,2020-04-22,NA,1,0,4,NA,16,11,27,762062
North Dakota,2020-04-23,NA,1,0,4,NA,17,11,29,762062
North Dakota,2020-04-24,NA,1,0,4,NA,18,12,32,762062
North Dakota,2020-04-25,NA,1,0,4,NA,19,12,35,762062
North Dakota,2020-04-26,NA,1,0,5,NA,21,12,38,762062
North Dakota,2020-04-27,NA,1,0,5,NA,22,13,42,762062
North Dakota,2020-04-28,NA,1,0,6,NA,23,13,46,762062
North Dakota,2020-04-29,NA,1,0,6,NA,24,13,51,762062
North Dakota,2020-04-30,NA,1,0,7,NA,25,14,56,762062
North Dakota,2020-05-01,NA,1,0,8,NA,27,14,62,762062
North Dakota,2020-05-02,NA,1,0,9,NA,28,14,69,762062
North Dakota,2020-05-03,NA,1,0,11,NA,29,15,79,762062
North Dakota,2020-05-04,NA,1,0,12,NA,30,15,89,762062
Ohio,2020-03-23,3,NA,NA,NA,6,NA,NA,NA,11689100
Ohio,2020-03-24,2,NA,NA,NA,8,NA,NA,NA,11689100
Ohio,2020-03-25,3,NA,NA,NA,11,NA,NA,NA,11689100
Ohio,2020-03-26,4,NA,NA,NA,15,NA,NA,NA,11689100
Ohio,2020-03-27,7,NA,NA,NA,22,NA,NA,NA,11689100
Ohio,2020-03-28,3,NA,NA,NA,25,NA,NA,NA,11689100
Ohio,2020-03-29,5,NA,NA,NA,30,NA,NA,NA,11689100
Ohio,2020-03-30,10,NA,NA,NA,40,NA,NA,NA,11689100
Ohio,2020-03-31,15,NA,NA,NA,55,NA,NA,NA,11689100
Ohio,2020-04-01,10,NA,NA,NA,65,NA,NA,NA,11689100
Ohio,2020-04-02,16,NA,NA,NA,81,NA,NA,NA,11689100
Ohio,2020-04-03,10,NA,NA,NA,91,NA,NA,NA,11689100
Ohio,2020-04-04,11,NA,NA,NA,102,NA,NA,NA,11689100
Ohio,2020-04-05,17,NA,NA,NA,119,NA,NA,NA,11689100
Ohio,2020-04-06,23,NA,NA,NA,142,NA,NA,NA,11689100
Ohio,2020-04-07,25,NA,NA,NA,167,NA,NA,NA,11689100
Ohio,2020-04-08,26,NA,NA,NA,193,NA,NA,NA,11689100
Ohio,2020-04-09,20,NA,NA,NA,213,NA,NA,NA,11689100
Ohio,2020-04-10,18,NA,NA,NA,231,NA,NA,NA,11689100
Ohio,2020-04-11,16,NA,NA,NA,247,NA,NA,NA,11689100
Ohio,2020-04-12,6,NA,NA,NA,253,NA,NA,NA,11689100
Ohio,2020-04-13,21,NA,NA,NA,274,NA,NA,NA,11689100
Ohio,2020-04-14,NA,18,6,42,NA,289,277,313,11689100
Ohio,2020-04-15,NA,18,6,42,NA,309,288,344,11689100
Ohio,2020-04-16,NA,18,6,43,NA,329,301,376,11689100
Ohio,2020-04-17,NA,18,6,44,NA,349,313,409,11689100
Ohio,2020-04-18,NA,19,5,46,NA,370,325,442,11689100
Ohio,2020-04-19,NA,19,5,48,NA,391,337,476,11689100
Ohio,2020-04-20,NA,19,5,50,NA,411,348,512.0499999999993,11689100
Ohio,2020-04-21,NA,19,5,54,NA,433,359,553,11689100
Ohio,2020-04-22,NA,20,5,58,NA,455,369,597.0499999999993,11689100
Ohio,2020-04-23,NA,20,5,63,NA,478,378,645,11689100
Ohio,2020-04-24,NA,20,4,70,NA,501,388,702,11689100
Ohio,2020-04-25,NA,21,4,78.04999999999927,NA,525,397,765,11689100
Ohio,2020-04-26,NA,22,4,94,NA,549,405,844,11689100
Ohio,2020-04-27,NA,22,3,109,NA,574,412,935,11689100
Ohio,2020-04-28,NA,22,3,128,NA,599,419,1048,11689100
Ohio,2020-04-29,NA,22,2,151.04999999999927,NA,626,424,1187.0499999999993,11689100
Ohio,2020-04-30,NA,22,2,189,NA,652,429,1364.0499999999993,11689100
Ohio,2020-05-01,NA,22,1,242,NA,678,433,1581,11689100
Ohio,2020-05-02,NA,22,1,305,NA,704,436,1866,11689100
Ohio,2020-05-03,NA,22,1,382.0499999999993,NA,731,439,2226.0999999999985,11689100
Ohio,2020-05-04,NA,22,0,482.0499999999993,NA,756,441,2734.0499999999993,11689100
Oklahoma,2020-03-22,1,NA,NA,NA,2,NA,NA,NA,3956971
Oklahoma,2020-03-23,0,NA,NA,NA,2,NA,NA,NA,3956971
Oklahoma,2020-03-24,1,NA,NA,NA,3,NA,NA,NA,3956971
Oklahoma,2020-03-25,2,NA,NA,NA,5,NA,NA,NA,3956971
Oklahoma,2020-03-26,2,NA,NA,NA,7,NA,NA,NA,3956971
Oklahoma,2020-03-27,1,NA,NA,NA,8,NA,NA,NA,3956971
Oklahoma,2020-03-28,7,NA,NA,NA,15,NA,NA,NA,3956971
Oklahoma,2020-03-29,1,NA,NA,NA,16,NA,NA,NA,3956971
Oklahoma,2020-03-30,1,NA,NA,NA,17,NA,NA,NA,3956971
Oklahoma,2020-03-31,6,NA,NA,NA,23,NA,NA,NA,3956971
Oklahoma,2020-04-01,6,NA,NA,NA,29,NA,NA,NA,3956971
Oklahoma,2020-04-02,5,NA,NA,NA,34,NA,NA,NA,3956971
Oklahoma,2020-04-03,4,NA,NA,NA,38,NA,NA,NA,3956971
Oklahoma,2020-04-04,4,NA,NA,NA,42,NA,NA,NA,3956971
Oklahoma,2020-04-05,4,NA,NA,NA,46,NA,NA,NA,3956971
Oklahoma,2020-04-06,5,NA,NA,NA,51,NA,NA,NA,3956971
Oklahoma,2020-04-07,16,NA,NA,NA,67,NA,NA,NA,3956971
Oklahoma,2020-04-08,12,NA,NA,NA,79,NA,NA,NA,3956971
Oklahoma,2020-04-09,1,NA,NA,NA,80,NA,NA,NA,3956971
Oklahoma,2020-04-10,8,NA,NA,NA,88,NA,NA,NA,3956971
Oklahoma,2020-04-11,5,NA,NA,NA,93,NA,NA,NA,3956971
Oklahoma,2020-04-12,3,NA,NA,NA,96,NA,NA,NA,3956971
Oklahoma,2020-04-13,2,NA,NA,NA,98,NA,NA,NA,3956971
Oklahoma,2020-04-14,NA,5,1,14,NA,102,98,111,3956971
Oklahoma,2020-04-15,NA,5,1,14,NA,108,101,121,3956971
Oklahoma,2020-04-16,NA,5,1,14,NA,114,104,130,3956971
Oklahoma,2020-04-17,NA,5,1,14,NA,119,107,140,3956971
Oklahoma,2020-04-18,NA,5,1,14,NA,125,110,150,3956971
Oklahoma,2020-04-19,NA,5,1,14,NA,131,113,160,3956971
Oklahoma,2020-04-20,NA,5,1,15,NA,136,115,171,3956971
Oklahoma,2020-04-21,NA,5,1,16,NA,142,117.95000000000005,183,3956971
Oklahoma,2020-04-22,NA,5,0,17,NA,147,120,195,3956971
Oklahoma,2020-04-23,NA,5,0,18,NA,153,122,209,3956971
Oklahoma,2020-04-24,NA,5,0,19,NA,159,124,223,3956971
Oklahoma,2020-04-25,NA,5,0,21,NA,164,125,239,3956971
Oklahoma,2020-04-26,NA,5,0,24,NA,169,127,258,3956971
Oklahoma,2020-04-27,NA,4,0,25,NA,175,128,280,3956971
Oklahoma,2020-04-28,NA,4,0,28,NA,180,129,303,3956971
Oklahoma,2020-04-29,NA,4,0,30,NA,184,130,328,3956971
Oklahoma,2020-04-30,NA,3,0,35,NA,188,131,359,3956971
Oklahoma,2020-05-01,NA,3,0,38,NA,192,131,395.0499999999993,3956971
Oklahoma,2020-05-02,NA,3,0,45,NA,196,132,438.0499999999993,3956971
Oklahoma,2020-05-03,NA,3,0,51,NA,200,132,489,3956971
Oklahoma,2020-05-04,NA,3,0,62,NA,203,132,552,3956971
Oregon,2020-03-17,1,NA,NA,NA,2,NA,NA,NA,4217737
Oregon,2020-03-18,1,NA,NA,NA,3,NA,NA,NA,4217737
Oregon,2020-03-19,0,NA,NA,NA,3,NA,NA,NA,4217737
Oregon,2020-03-20,0,NA,NA,NA,3,NA,NA,NA,4217737
Oregon,2020-03-21,1,NA,NA,NA,4,NA,NA,NA,4217737
Oregon,2020-03-22,1,NA,NA,NA,5,NA,NA,NA,4217737
Oregon,2020-03-23,0,NA,NA,NA,5,NA,NA,NA,4217737
Oregon,2020-03-24,3,NA,NA,NA,8,NA,NA,NA,4217737
Oregon,2020-03-25,2,NA,NA,NA,10,NA,NA,NA,4217737
Oregon,2020-03-26,1,NA,NA,NA,11,NA,NA,NA,4217737
Oregon,2020-03-27,1,NA,NA,NA,12,NA,NA,NA,4217737
Oregon,2020-03-28,1,NA,NA,NA,13,NA,NA,NA,4217737
Oregon,2020-03-29,0,NA,NA,NA,13,NA,NA,NA,4217737
Oregon,2020-03-30,3,NA,NA,NA,16,NA,NA,NA,4217737
Oregon,2020-03-31,2,NA,NA,NA,18,NA,NA,NA,4217737
Oregon,2020-04-01,1,NA,NA,NA,19,NA,NA,NA,4217737
Oregon,2020-04-02,2,NA,NA,NA,21,NA,NA,NA,4217737
Oregon,2020-04-03,1,NA,NA,NA,22,NA,NA,NA,4217737
Oregon,2020-04-04,4,NA,NA,NA,26,NA,NA,NA,4217737
Oregon,2020-04-05,1,NA,NA,NA,27,NA,NA,NA,4217737
Oregon,2020-04-06,2,NA,NA,NA,29,NA,NA,NA,4217737
Oregon,2020-04-07,4,NA,NA,NA,33,NA,NA,NA,4217737
Oregon,2020-04-08,5,NA,NA,NA,38,NA,NA,NA,4217737
Oregon,2020-04-09,6,NA,NA,NA,44,NA,NA,NA,4217737
Oregon,2020-04-10,4,NA,NA,NA,48,NA,NA,NA,4217737
Oregon,2020-04-11,3,NA,NA,NA,51,NA,NA,NA,4217737
Oregon,2020-04-12,1,NA,NA,NA,52,NA,NA,NA,4217737
Oregon,2020-04-13,1,NA,NA,NA,53,NA,NA,NA,4217737
Oregon,2020-04-14,NA,3,0,8,NA,55,52,60,4217737
Oregon,2020-04-15,NA,3,0,8,NA,58,53,66,4217737
Oregon,2020-04-16,NA,3,0,9,NA,61,55,72,4217737
Oregon,2020-04-17,NA,3,0,9,NA,64,56,78,4217737
Oregon,2020-04-18,NA,3,0,9,NA,67,58,84,4217737
Oregon,2020-04-19,NA,3,0,10,NA,70,59,91,4217737
Oregon,2020-04-20,NA,3,0,11,NA,74,60,99,4217737
Oregon,2020-04-21,NA,3,0,11,NA,77,62,108,4217737
Oregon,2020-04-22,NA,3,0,13,NA,80,63,118,4217737
Oregon,2020-04-23,NA,3,0,14,NA,84,64,129,4217737
Oregon,2020-04-24,NA,3,0,16,NA,87,65,142,4217737
Oregon,2020-04-25,NA,3,0,18.049999999999272,NA,91,66,158,4217737
Oregon,2020-04-26,NA,3,0,21,NA,95,67,178,4217737
Oregon,2020-04-27,NA,3,0,24,NA,98,67,199,4217737
Oregon,2020-04-28,NA,3,0,28,NA,102,68,225,4217737
Oregon,2020-04-29,NA,3,0,30,NA,105,68.95000000000005,254,4217737
Oregon,2020-04-30,NA,3,0,35,NA,109,69,288,4217737
Oregon,2020-05-01,NA,3,0,41.04999999999927,NA,112,70,330,4217737
Oregon,2020-05-02,NA,3,0,46,NA,115,70,372,4217737
Oregon,2020-05-03,NA,2,0,52,NA,118,70,422,4217737
Oregon,2020-05-04,NA,2,0,63,NA,121,70,489.0499999999993,4217737
Pennsylvania,2020-03-23,3,NA,NA,NA,6,NA,NA,NA,12801989
Pennsylvania,2020-03-24,2,NA,NA,NA,8,NA,NA,NA,12801989
Pennsylvania,2020-03-25,4,NA,NA,NA,12,NA,NA,NA,12801989
Pennsylvania,2020-03-26,4,NA,NA,NA,16,NA,NA,NA,12801989
Pennsylvania,2020-03-27,7,NA,NA,NA,23,NA,NA,NA,12801989
Pennsylvania,2020-03-28,12,NA,NA,NA,35,NA,NA,NA,12801989
Pennsylvania,2020-03-29,5,NA,NA,NA,40,NA,NA,NA,12801989
Pennsylvania,2020-03-30,8,NA,NA,NA,48,NA,NA,NA,12801989
Pennsylvania,2020-03-31,23,NA,NA,NA,71,NA,NA,NA,12801989
Pennsylvania,2020-04-01,7,NA,NA,NA,78,NA,NA,NA,12801989
Pennsylvania,2020-04-02,13,NA,NA,NA,91,NA,NA,NA,12801989
Pennsylvania,2020-04-03,12,NA,NA,NA,103,NA,NA,NA,12801989
Pennsylvania,2020-04-04,38,NA,NA,NA,141,NA,NA,NA,12801989
Pennsylvania,2020-04-05,19,NA,NA,NA,160,NA,NA,NA,12801989
Pennsylvania,2020-04-06,10,NA,NA,NA,170,NA,NA,NA,12801989
Pennsylvania,2020-04-07,71,NA,NA,NA,241,NA,NA,NA,12801989
Pennsylvania,2020-04-08,72,NA,NA,NA,313,NA,NA,NA,12801989
Pennsylvania,2020-04-09,31,NA,NA,NA,344,NA,NA,NA,12801989
Pennsylvania,2020-04-10,91,NA,NA,NA,435,NA,NA,NA,12801989
Pennsylvania,2020-04-11,80,NA,NA,NA,515,NA,NA,NA,12801989
Pennsylvania,2020-04-12,10,NA,NA,NA,525,NA,NA,NA,12801989
Pennsylvania,2020-04-13,38,NA,NA,NA,563,NA,NA,NA,12801989
Pennsylvania,2020-04-14,NA,51,19,113,NA,611,579,673,12801989
Pennsylvania,2020-04-15,NA,52,19,118,NA,667,612,762,12801989
Pennsylvania,2020-04-16,NA,53,19,121,NA,724,647,851.0499999999993,12801989
Pennsylvania,2020-04-17,NA,53,18,124,NA,781.5,684,940,12801989
Pennsylvania,2020-04-18,NA,53,18,130,NA,839,717,1039,12801989
Pennsylvania,2020-04-19,NA,53,18,132.04999999999927,NA,897,750,1141,12801989
Pennsylvania,2020-04-20,NA,52,16,142,NA,957,781,1245.0499999999993,12801989
Pennsylvania,2020-04-21,NA,52,15,149,NA,1014,809,1361,12801989
Pennsylvania,2020-04-22,NA,51,14,158,NA,1071,836,1490.0499999999993,12801989
Pennsylvania,2020-04-23,NA,49,13,168,NA,1126,860,1626,12801989
Pennsylvania,2020-04-24,NA,47,10,176,NA,1180,881,1770,12801989
Pennsylvania,2020-04-25,NA,45,9,196,NA,1230,898,1931.0499999999993,12801989
Pennsylvania,2020-04-26,NA,42,8,217,NA,1279,914,2120.0499999999993,12801989
Pennsylvania,2020-04-27,NA,38,5,223.04999999999927,NA,1322,927,2310.0499999999993,12801989
Pennsylvania,2020-04-28,NA,34,4,247,NA,1365,938,2516,12801989
Pennsylvania,2020-04-29,NA,31,3,261.0499999999993,NA,1401,945,2755,12801989
Pennsylvania,2020-04-30,NA,27,2,278,NA,1431,951.95,3020.149999999998,12801989
Pennsylvania,2020-05-01,NA,23,1,299,NA,1459,957,3292.199999999997,12801989
Pennsylvania,2020-05-02,NA,19,1,315,NA,1484,960,3604,12801989
Pennsylvania,2020-05-03,NA,17,0,340,NA,1503,963,3927.199999999997,12801989
Pennsylvania,2020-05-04,NA,14,0,363.09999999999854,NA,1519,966,4286.299999999996,12801989
Rhode Island,2020-03-28,2,NA,NA,NA,2,NA,NA,NA,1059361
Rhode Island,2020-03-29,1,NA,NA,NA,3,NA,NA,NA,1059361
Rhode Island,2020-03-30,1,NA,NA,NA,4,NA,NA,NA,1059361
Rhode Island,2020-03-31,4,NA,NA,NA,8,NA,NA,NA,1059361
Rhode Island,2020-04-01,3,NA,NA,NA,11,NA,NA,NA,1059361
Rhode Island,2020-04-02,1,NA,NA,NA,12,NA,NA,NA,1059361
Rhode Island,2020-04-03,2,NA,NA,NA,14,NA,NA,NA,1059361
Rhode Island,2020-04-04,3,NA,NA,NA,17,NA,NA,NA,1059361
Rhode Island,2020-04-05,8,NA,NA,NA,25,NA,NA,NA,1059361
Rhode Island,2020-04-06,2,NA,NA,NA,27,NA,NA,NA,1059361
Rhode Island,2020-04-07,3,NA,NA,NA,30,NA,NA,NA,1059361
Rhode Island,2020-04-08,5,NA,NA,NA,35,NA,NA,NA,1059361
Rhode Island,2020-04-09,8,NA,NA,NA,43,NA,NA,NA,1059361
Rhode Island,2020-04-10,6,NA,NA,NA,49,NA,NA,NA,1059361
Rhode Island,2020-04-11,7,NA,NA,NA,56,NA,NA,NA,1059361
Rhode Island,2020-04-12,7,NA,NA,NA,63,NA,NA,NA,1059361
Rhode Island,2020-04-13,10,NA,NA,NA,73,NA,NA,NA,1059361
Rhode Island,2020-04-14,NA,7,1,17,NA,80,74,90,1059361
Rhode Island,2020-04-15,NA,7,2,18,NA,87,78,104,1059361
Rhode Island,2020-04-16,NA,7,2,19,NA,96,83,118,1059361
Rhode Island,2020-04-17,NA,8,2,20,NA,104,88,132,1059361
Rhode Island,2020-04-18,NA,8,2,21,NA,113,93,147,1059361
Rhode Island,2020-04-19,NA,8,2,22,NA,122,97,164,1059361
Rhode Island,2020-04-20,NA,8,2,23.049999999999272,NA,131,102,182,1059361
Rhode Island,2020-04-21,NA,8,2,25,NA,140,107,200,1059361
Rhode Island,2020-04-22,NA,8,2,25,NA,149,111,220,1059361
Rhode Island,2020-04-23,NA,8,1,26,NA,159,115,240,1059361
Rhode Island,2020-04-24,NA,8,1,27,NA,168,119,262,1059361
Rhode Island,2020-04-25,NA,8,1,28,NA,177,123,284,1059361
Rhode Island,2020-04-26,NA,7,1,30,NA,185,126,306,1059361
Rhode Island,2020-04-27,NA,7,1,30,NA,193,129,330,1059361
Rhode Island,2020-04-28,NA,6,1,31,NA,200.5,131,355,1059361
Rhode Island,2020-04-29,NA,6,0,31,NA,207,134,380,1059361
Rhode Island,2020-04-30,NA,5,0,31,NA,213,136,406,1059361
Rhode Island,2020-05-01,NA,4,0,33,NA,219,138,432,1059361
Rhode Island,2020-05-02,NA,4,0,34,NA,224,139,462,1059361
Rhode Island,2020-05-03,NA,3,0,34,NA,228,140,491,1059361
Rhode Island,2020-05-04,NA,3,0,37,NA,232.5,141,522,1059361
South Carolina,2020-03-20,2,NA,NA,NA,3,NA,NA,NA,5148714
South Carolina,2020-03-21,0,NA,NA,NA,3,NA,NA,NA,5148714
South Carolina,2020-03-22,0,NA,NA,NA,3,NA,NA,NA,5148714
South Carolina,2020-03-23,2,NA,NA,NA,5,NA,NA,NA,5148714
South Carolina,2020-03-24,3,NA,NA,NA,8,NA,NA,NA,5148714
South Carolina,2020-03-25,0,NA,NA,NA,8,NA,NA,NA,5148714
South Carolina,2020-03-26,1,NA,NA,NA,9,NA,NA,NA,5148714
South Carolina,2020-03-27,4,NA,NA,NA,13,NA,NA,NA,5148714
South Carolina,2020-03-28,2,NA,NA,NA,15,NA,NA,NA,5148714
South Carolina,2020-03-29,1,NA,NA,NA,16,NA,NA,NA,5148714
South Carolina,2020-03-30,2,NA,NA,NA,18,NA,NA,NA,5148714
South Carolina,2020-03-31,4,NA,NA,NA,22,NA,NA,NA,5148714
South Carolina,2020-04-01,4,NA,NA,NA,26,NA,NA,NA,5148714
South Carolina,2020-04-02,5,NA,NA,NA,31,NA,NA,NA,5148714
South Carolina,2020-04-03,3,NA,NA,NA,34,NA,NA,NA,5148714
South Carolina,2020-04-04,6,NA,NA,NA,40,NA,NA,NA,5148714
South Carolina,2020-04-05,4,NA,NA,NA,44,NA,NA,NA,5148714
South Carolina,2020-04-06,4,NA,NA,NA,48,NA,NA,NA,5148714
South Carolina,2020-04-07,3,NA,NA,NA,51,NA,NA,NA,5148714
South Carolina,2020-04-08,12,NA,NA,NA,63,NA,NA,NA,5148714
South Carolina,2020-04-09,4,NA,NA,NA,67,NA,NA,NA,5148714
South Carolina,2020-04-10,5,NA,NA,NA,72,NA,NA,NA,5148714
South Carolina,2020-04-11,8,NA,NA,NA,80,NA,NA,NA,5148714
South Carolina,2020-04-12,2,NA,NA,NA,82,NA,NA,NA,5148714
South Carolina,2020-04-13,5,NA,NA,NA,87,NA,NA,NA,5148714
South Carolina,2020-04-14,NA,5,1,12,NA,91,87,98,5148714
South Carolina,2020-04-15,NA,5,1,12,NA,96,89,107,5148714
South Carolina,2020-04-16,NA,4,1,12,NA,101,92,115,5148714
South Carolina,2020-04-17,NA,4,1,12,NA,106,95,124,5148714
South Carolina,2020-04-18,NA,4,1,12,NA,110,97,132,5148714
South Carolina,2020-04-19,NA,4,0,13,NA,115,100,141,5148714
South Carolina,2020-04-20,NA,4,0,14,NA,120,102,151,5148714
South Carolina,2020-04-21,NA,4,0,15,NA,125,105,162,5148714
South Carolina,2020-04-22,NA,5,0,17,NA,130,107,175,5148714
South Carolina,2020-04-23,NA,5,0,20,NA,136,109,191,5148714
South Carolina,2020-04-24,NA,5,0,23.049999999999272,NA,142,111,211,5148714
South Carolina,2020-04-25,NA,5,0,30,NA,148,113,237,5148714
South Carolina,2020-04-26,NA,6,0,40,NA,154,114,274,5148714
South Carolina,2020-04-27,NA,6,0,54,NA,162,116,326,5148714
South Carolina,2020-04-28,NA,7,0,74,NA,170,118,397.0499999999993,5148714
South Carolina,2020-04-29,NA,7,0,102,NA,178,119,490.0499999999993,5148714
South Carolina,2020-04-30,NA,8,0,145,NA,186,120,634,5148714
South Carolina,2020-05-01,NA,8,0,220,NA,196,121,869.0999999999985,5148714
South Carolina,2020-05-02,NA,9,0,319.0499999999993,NA,206,122,1201,5148714
South Carolina,2020-05-03,NA,10,0,496.1499999999978,NA,216,122,1696.4999999999927,5148714
South Carolina,2020-05-04,NA,11,0,775.2999999999956,NA,229,123,2508.149999999998,5148714
South Dakota,2020-03-10,1,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-11,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-12,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-13,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-14,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-15,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-16,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-17,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-18,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-19,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-20,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-21,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-22,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-23,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-24,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-25,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-26,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-27,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-28,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-29,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-30,0,NA,NA,NA,1,NA,NA,NA,884659
South Dakota,2020-03-31,0,NA,NA,NA,1,NA,NA,NA,884659
